restaurant_id,product_key,date,log_price,fitted,residual
1,pizza amatriciana (30 cm.),2022-11-25,2.2925347571405443,2.2925347571405417,2.6645352591003757e-15
1,pizza boscaiola (30 cm.),2022-10-08,2.388762789235098,2.3887627892351015,-3.552713678800501e-15
1,pizza boscaiola (30 cm.),2022-10-09,2.388762789235098,2.3887627892350958,2.220446049250313e-15
1,pizza boscaiola (30 cm.),2022-10-14,2.388762789235098,2.388762789235099,-8.881784197001252e-16
1,pizza boscaiola (30 cm.),2022-10-14,2.388762789235098,2.388762789235099,-8.881784197001252e-16
1,pizza boscaiola (30 cm.),2022-10-14,2.388762789235098,2.388762789235099,-8.881784197001252e-16
1,pizza boscaiola (30 cm.),2022-10-23,2.388762789235098,2.3887627892350993,-1.3322676295501878e-15
1,pizza boscaiola (30 cm.),2022-11-04,2.388762789235098,2.3887627892350944,3.552713678800501e-15
1,pizza boscaiola (30 cm.),2022-11-11,2.388762789235098,2.3887627892350976,4.440892098500626e-16
1,pizza boscaiola (30 cm.),2022-11-18,2.388762789235098,2.3887627892350993,-1.3322676295501878e-15
1,pizza boscaiola (30 cm.),2022-11-17,2.388762789235098,2.388762789235097,8.881784197001252e-16
1,pizza carbonara (30 cm.),2022-10-05,2.388762789235098,2.388762789235092,5.773159728050814e-15
1,pizza carbonara (30 cm.),2022-10-08,2.388762789235098,2.388762789235103,-4.884981308350689e-15
1,pizza carbonara (30 cm.),2022-10-07,2.388762789235098,2.388762789235098,0.0
1,pizza carbonara (30 cm.),2022-10-19,2.388762789235098,2.388762789235095,3.1086244689504383e-15
1,pizza carbonara (30 cm.),2022-10-19,2.388762789235098,2.388762789235095,3.1086244689504383e-15
1,pizza carbonara (30 cm.),2022-10-22,2.388762789235098,2.3887627892351007,-2.6645352591003757e-15
1,pizza carbonara (30 cm.),2022-10-23,2.388762789235098,2.388762789235101,-3.1086244689504383e-15
1,pizza carbonara (30 cm.),2022-10-22,2.388762789235098,2.3887627892351007,-2.6645352591003757e-15
1,pizza carbonara (30 cm.),2022-10-22,2.388762789235098,2.3887627892351007,-2.6645352591003757e-15
1,pizza carbonara (30 cm.),2022-10-23,2.388762789235098,2.388762789235101,-3.1086244689504383e-15
1,pizza carbonara (30 cm.),2022-10-26,2.388762789235098,2.388762789235101,-3.1086244689504383e-15
1,pizza carbonara (30 cm.),2022-11-02,2.388762789235098,2.388762789235103,-4.884981308350689e-15
1,pizza carbonara (30 cm.),2022-11-24,2.388762789235098,2.3887627892350993,-1.3322676295501878e-15
1,pizza carbonara (30 cm.),2022-11-27,2.388762789235098,2.388762789235097,8.881784197001252e-16
1,pizza carnívora (30 cm.),2022-10-08,2.4849066497880004,2.484906649788009,-8.43769498715119e-15
1,pizza carnívora (30 cm.),2022-10-07,2.4849066497880004,2.484906649788004,-3.552713678800501e-15
1,pizza carnívora (30 cm.),2022-10-04,2.4849066497880004,2.4849066497880026,-2.220446049250313e-15
1,pizza carnívora (30 cm.),2022-10-16,2.4849066497880004,2.484906649788005,-4.440892098500626e-15
1,pizza carnívora (30 cm.),2022-10-16,2.4849066497880004,2.484906649788005,-4.440892098500626e-15
1,pizza carnívora (30 cm.),2022-10-26,2.4849066497880004,2.484906649788007,-6.661338147750939e-15
1,pizza carnívora (30 cm.),2022-10-26,2.4849066497880004,2.484906649788007,-6.661338147750939e-15
